country,year,value,unit,sector,data_source,Country,rgn_id,rgn_name
Bangladesh,2022,1063067840.0000001,USD (1),mar,FAO aquaculture value,Bangladesh,204,Bangladesh
Belize,1984,100,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1985,100,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1986,230000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1987,0,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1988,0,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1989,5962000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1990,1089000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1991,1727000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1992,3000000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1993,5700000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1994,5871200,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1995,7488000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1996,5736000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1997,8858000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1998,9852000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,1999,15182400,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2000,17424000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2001,33539199.999999996,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2002,30800000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2003,64312800,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2004,49680000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2005,47938500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2006,32557500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2007,12924000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2008,12559500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2009,18631500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2010,23841200,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2011,17664500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2012,20359900,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2013,24820000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2014,28663040,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2015,16616500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2016,4378000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2017,2265000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2018,2271000,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2019,2531500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2020,2533750,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2021,2683750,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Belize,2022,5813500,USD (1),mar,FAO aquaculture value,Belize,164,Belize
Benin,1984,12400,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1985,7410,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1986,14320,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1987,18740,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1988,234540.00000000003,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1989,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1990,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1991,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1992,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1993,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1994,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1995,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1996,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1997,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1998,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,1999,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2000,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2001,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2002,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2003,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2004,0,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2005,228000,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2006,229200,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2007,325960,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2008,350000,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2009,330720,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2010,315280,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2011,331040,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2012,376060,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2013,388740,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2014,388860,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2015,304460,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2016,303740,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2017,309990,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2018,405080,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2019,256010,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2020,338790,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2021,351650,USD (1),mar,FAO aquaculture value,Benin,99,Benin
Benin,2022,312620,USD (1),mar,FAO aquaculture value,Benin,99,Benin
"Bonaire, Sint Eustatius and Saba",1984,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1985,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1986,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1987,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1988,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1989,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1990,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1991,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1992,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1993,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1994,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1995,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1996,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1997,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1998,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",1999,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2000,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2001,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2002,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2003,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2004,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2005,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2006,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2007,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2008,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2009,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2010,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2011,3850,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2012,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2013,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2014,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2015,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2016,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2017,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2018,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2019,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2020,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2021,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
"Bonaire, Sint Eustatius and Saba",2022,0,USD (1),mar,FAO aquaculture value,Sint Eustasius,249,Sint Eustatius
Bosnia and Herzegovina,1984,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1985,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1986,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1987,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1988,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1989,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1990,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1991,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1992,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1993,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1994,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1995,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1996,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1997,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1998,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,1999,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2000,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2001,0,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2002,1238000,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2003,1323000,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2004,614000,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2005,1706200,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2006,1815700,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2007,2017700,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2008,2073600,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2009,1771000,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2010,1771000,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2011,2140650,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2012,450200,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2013,1273100.0000000002,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2014,1170700,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2015,1019599.9999999999,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2016,1015280,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2017,1227250,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2018,1209700,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2019,1188120.0000000002,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2020,867200,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2021,825250,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Bosnia and Herzegovina,2022,760709.9999999999,USD (1),mar,FAO aquaculture value,Bosnia Herzegovina,232,Bosnia and Herzegovina
Brazil,1984,2050000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1985,3561500,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1986,5478000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1987,7693000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1988,8104000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1989,7904000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1990,6904000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1991,5735000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1992,6015000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1993,6015000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1994,6015000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1995,7786400,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1996,12576600,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1997,14394200,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1998,24857600,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,1999,48221800,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2000,71195700,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2001,88195700,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2002,127737200,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2003,187997400,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2004,161025000,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2005,135833500,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2006,139269850,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2007,193564550.00000003,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2008,281553850,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2009,295608630,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2010,416863130,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2011,507391560,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2012,475978980,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2013,382408430,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2014,377330050,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2015,300130240,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2016,274591260,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2017,305451840,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2018,319136600.00000006,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2019,317297900,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2020,272885040.00000006,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2021,312227060,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
Brazil,2022,450210050,USD (1),mar,FAO aquaculture value,Brazil,171,Brazil
British Virgin Islands,1984,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1985,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1986,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1987,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1988,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1989,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1990,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1991,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1992,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1993,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1994,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1995,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1996,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1997,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1998,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,1999,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,2000,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,2001,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,2002,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,2003,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,2004,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
British Virgin Islands,2005,0,USD (1),mar,FAO aquaculture value,British Virgin Islands,117,British Virgin Islands
