year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes_description,scopes_code
2009,FALSE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/32992530,Phoenicopterus roseus,LC,32992530,2,system,Global,1
2005,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32993500,Phoebastria immutabilis,VU,32993500,2,system,Global,1
2008,FALSE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/32994192,Phoenicopterus roseus,LC,32994192,2,system,Global,1
2004,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32994962,Phoebastria immutabilis,VU,32994962,2,system,Global,1
2004,FALSE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/32995810,Phoenicopterus roseus,LC,32995810,2,system,Global,1
2003,FALSE,FALSE,FALSE,22698365,https://www.iucnredlist.org/species/22698365/32996746,Phoebastria immutabilis,VU,32996746,2,system,Global,1
2000,FALSE,FALSE,FALSE,22697360,https://www.iucnredlist.org/species/22697360/32997390,Phoenicopterus roseus,NR,32997390,2,system,Global,1
2009,FALSE,FALSE,FALSE,22710051,https://www.iucnredlist.org/species/22710051/33008196,Phoenicurus ochruros,LC,33008196,2,system,Global,1
2008,FALSE,FALSE,FALSE,22710051,https://www.iucnredlist.org/species/22710051/33010168,Phoenicurus ochruros,LC,33010168,2,system,Global,1
2004,FALSE,FALSE,FALSE,22710051,https://www.iucnredlist.org/species/22710051/33011689,Phoenicurus ochruros,LC,33011689,2,system,Global,1
2000,FALSE,FALSE,FALSE,22710051,https://www.iucnredlist.org/species/22710051/33013227,Phoenicurus ochruros,LR/lc,33013227,2,system,Global,1
1994,FALSE,FALSE,FALSE,22710051,https://www.iucnredlist.org/species/22710051/33014511,Phoenicurus ochruros,LR/lc,33014511,2,system,Global,1
1988,FALSE,FALSE,FALSE,22710051,https://www.iucnredlist.org/species/22710051/33016310,Phoenicurus ochruros,LR/lc,33016310,2,system,Global,1
2000,FALSE,FALSE,FALSE,22694856,https://www.iucnredlist.org/species/22694856/33293475,Pinguinus impennis,EX,33293475,2,system,Global,1
1994,FALSE,FALSE,FALSE,22694856,https://www.iucnredlist.org/species/22694856/33293900,Pinguinus impennis,EX,33293900,2,system,Global,1
1988,FALSE,FALSE,FALSE,22694856,https://www.iucnredlist.org/species/22694856/33294626,Pinguinus impennis,EX,33294626,2,system,Global,1
2008,FALSE,FALSE,FALSE,22694856,https://www.iucnredlist.org/species/22694856/33302679,Pinguinus impennis,EX,33302679,2,system,Global,1
2004,FALSE,FALSE,FALSE,22694856,https://www.iucnredlist.org/species/22694856/33303602,Pinguinus impennis,EX,33303602,2,system,Global,1
2004,FALSE,FALSE,FALSE,22697564,https://www.iucnredlist.org/species/22697564/33419207,Platalea alba,LC,33419207,2,system,Global,1
2000,FALSE,FALSE,FALSE,22697564,https://www.iucnredlist.org/species/22697564/33420311,Platalea alba,LR/lc,33420311,2,system,Global,1
1994,FALSE,FALSE,FALSE,22697564,https://www.iucnredlist.org/species/22697564/33421182,Platalea alba,LR/lc,33421182,2,system,Global,1
1988,FALSE,FALSE,FALSE,22697564,https://www.iucnredlist.org/species/22697564/33422159,Platalea alba,LR/lc,33422159,2,system,Global,1
2008,FALSE,FALSE,FALSE,22697568,https://www.iucnredlist.org/species/22697568/33423424,Platalea minor,EN,33423424,2,system,Global,1
2006,FALSE,FALSE,FALSE,22697568,https://www.iucnredlist.org/species/22697568/33424351,Platalea minor,EN,33424351,2,system,Global,1
2004,FALSE,FALSE,FALSE,22697568,https://www.iucnredlist.org/species/22697568/33425269,Platalea minor,EN,33425269,2,system,Global,1
2000,FALSE,FALSE,FALSE,22697568,https://www.iucnredlist.org/species/22697568/33426376,Platalea minor,EN,33426376,2,system,Global,1
1996,FALSE,FALSE,FALSE,22697568,https://www.iucnredlist.org/species/22697568/33427420,Platalea minor,CR,33427420,2,system,Global,1
1994,FALSE,FALSE,FALSE,22697568,https://www.iucnredlist.org/species/22697568/33428379,Platalea minor,CR,33428379,2,system,Global,1
1988,FALSE,FALSE,FALSE,22697568,https://www.iucnredlist.org/species/22697568/33429148,Platalea minor,T,33429148,2,system,Global,1
2009,FALSE,FALSE,FALSE,22697555,https://www.iucnredlist.org/species/22697555/33440147,Platalea leucorodia,LC,33440147,2,system,Global,1
2008,FALSE,FALSE,FALSE,22697555,https://www.iucnredlist.org/species/22697555/33441960,Platalea leucorodia,LC,33441960,2,system,Global,1
2004,FALSE,FALSE,FALSE,22697555,https://www.iucnredlist.org/species/22697555/33443837,Platalea leucorodia,LC,33443837,2,system,Global,1
2000,FALSE,FALSE,FALSE,22697555,https://www.iucnredlist.org/species/22697555/33445466,Platalea leucorodia,LR/lc,33445466,2,system,Global,1
1994,FALSE,FALSE,FALSE,22697555,https://www.iucnredlist.org/species/22697555/33447078,Platalea leucorodia,LR/lc,33447078,2,system,Global,1
1988,FALSE,FALSE,FALSE,22697555,https://www.iucnredlist.org/species/22697555/33448712,Platalea leucorodia,LR/lc,33448712,2,system,Global,1
2009,FALSE,FALSE,FALSE,22697561,https://www.iucnredlist.org/species/22697561/33450119,Platalea regia,LC,33450119,2,system,Global,1
2008,FALSE,FALSE,FALSE,22697561,https://www.iucnredlist.org/species/22697561/33450538,Platalea regia,LC,33450538,2,system,Global,1
2004,FALSE,FALSE,FALSE,22697561,https://www.iucnredlist.org/species/22697561/33451440,Platalea regia,LC,33451440,2,system,Global,1
2000,FALSE,FALSE,FALSE,22697561,https://www.iucnredlist.org/species/22697561/33452068,Platalea regia,LR/lc,33452068,2,system,Global,1
1994,FALSE,FALSE,FALSE,22697561,https://www.iucnredlist.org/species/22697561/33452678,Platalea regia,LR/lc,33452678,2,system,Global,1
1988,FALSE,FALSE,FALSE,22697561,https://www.iucnredlist.org/species/22697561/33453318,Platalea regia,LR/lc,33453318,2,system,Global,1
2009,FALSE,FALSE,FALSE,22697564,https://www.iucnredlist.org/species/22697564/33453951,Platalea alba,LC,33453951,2,system,Global,1
2008,FALSE,FALSE,FALSE,22697564,https://www.iucnredlist.org/species/22697564/33455402,Platalea alba,LC,33455402,2,system,Global,1
2009,FALSE,FALSE,FALSE,22721043,https://www.iucnredlist.org/species/22721043/33459956,Plectrophenax nivalis,LC,33459956,2,system,Global,1
2008,FALSE,FALSE,FALSE,22721043,https://www.iucnredlist.org/species/22721043/33461316,Plectrophenax nivalis,LC,33461316,2,system,Global,1
2004,FALSE,FALSE,FALSE,22721043,https://www.iucnredlist.org/species/22721043/33462465,Plectrophenax nivalis,LC,33462465,2,system,Global,1
2000,FALSE,FALSE,FALSE,22721043,https://www.iucnredlist.org/species/22721043/33463702,Plectrophenax nivalis,LR/lc,33463702,2,system,Global,1
1994,FALSE,FALSE,FALSE,22721043,https://www.iucnredlist.org/species/22721043/33464556,Plectrophenax nivalis,LR/lc,33464556,2,system,Global,1
1988,FALSE,FALSE,FALSE,22721043,https://www.iucnredlist.org/species/22721043/33465667,Plectrophenax nivalis,LR/lc,33465667,2,system,Global,1
2008,FALSE,FALSE,FALSE,22721046,https://www.iucnredlist.org/species/22721046/33466994,Plectrophenax hyperboreus,NT,33466994,2,system,Global,1
2004,FALSE,FALSE,FALSE,22721046,https://www.iucnredlist.org/species/22721046/33467694,Plectrophenax hyperboreus,NT,33467694,2,system,Global,1
2000,FALSE,FALSE,FALSE,22721046,https://www.iucnredlist.org/species/22721046/33468548,Plectrophenax hyperboreus,LR/nt,33468548,2,system,Global,1
1994,FALSE,FALSE,FALSE,22721046,https://www.iucnredlist.org/species/22721046/33469641,Plectrophenax hyperboreus,LR/lc,33469641,2,system,Global,1
1988,FALSE,FALSE,FALSE,22721046,https://www.iucnredlist.org/species/22721046/33470290,Plectrophenax hyperboreus,LR/lc,33470290,2,system,Global,1
2009,FALSE,FALSE,FALSE,22697422,https://www.iucnredlist.org/species/22697422/33477876,Plegadis falcinellus,LC,33477876,2,system,Global,1
2008,FALSE,FALSE,FALSE,22697422,https://www.iucnredlist.org/species/22697422/33480605,Plegadis falcinellus,LC,33480605,2,system,Global,1
2004,FALSE,FALSE,FALSE,22697422,https://www.iucnredlist.org/species/22697422/33482754,Plegadis falcinellus,LC,33482754,2,system,Global,1
2000,FALSE,FALSE,FALSE,22697422,https://www.iucnredlist.org/species/22697422/33484916,Plegadis falcinellus,LR/lc,33484916,2,system,Global,1
1994,FALSE,FALSE,FALSE,22697422,https://www.iucnredlist.org/species/22697422/33487392,Plegadis falcinellus,LR/lc,33487392,2,system,Global,1
1988,FALSE,FALSE,FALSE,22718770,https://www.iucnredlist.org/species/22718770/33488678,Ploceus pelzelni,LR/lc,33488678,2,system,Global,1
1988,FALSE,FALSE,FALSE,22697422,https://www.iucnredlist.org/species/22697422/33489513,Plegadis falcinellus,LR/lc,33489513,2,system,Global,1
2009,FALSE,FALSE,FALSE,22718770,https://www.iucnredlist.org/species/22718770/33516653,Ploceus pelzelni,LC,33516653,2,system,Global,1
2008,FALSE,FALSE,FALSE,22718770,https://www.iucnredlist.org/species/22718770/33517361,Ploceus pelzelni,LC,33517361,2,system,Global,1
2004,FALSE,FALSE,FALSE,22718770,https://www.iucnredlist.org/species/22718770/33518196,Ploceus pelzelni,LC,33518196,2,system,Global,1
2000,FALSE,FALSE,FALSE,22718770,https://www.iucnredlist.org/species/22718770/33518796,Ploceus pelzelni,LR/lc,33518796,2,system,Global,1
1994,FALSE,FALSE,FALSE,22718770,https://www.iucnredlist.org/species/22718770/33519414,Ploceus pelzelni,LR/lc,33519414,2,system,Global,1
2009,FALSE,FALSE,FALSE,22718833,https://www.iucnredlist.org/species/22718833/33521750,Ploceus aurantius,LC,33521750,2,system,Global,1
2008,FALSE,FALSE,FALSE,22718833,https://www.iucnredlist.org/species/22718833/33522307,Ploceus aurantius,LC,33522307,2,system,Global,1
2004,FALSE,FALSE,FALSE,22718833,https://www.iucnredlist.org/species/22718833/33522956,Ploceus aurantius,LC,33522956,2,system,Global,1
2000,FALSE,FALSE,FALSE,22718833,https://www.iucnredlist.org/species/22718833/33523742,Ploceus aurantius,LR/lc,33523742,2,system,Global,1
1994,FALSE,FALSE,FALSE,22718833,https://www.iucnredlist.org/species/22718833/33524383,Ploceus aurantius,LR/lc,33524383,2,system,Global,1
1988,FALSE,FALSE,FALSE,22718833,https://www.iucnredlist.org/species/22718833/33524964,Ploceus aurantius,LR/lc,33524964,2,system,Global,1
2009,FALSE,FALSE,FALSE,22693727,https://www.iucnredlist.org/species/22693727/33573211,Pluvialis apricaria,LC,33573211,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693727,https://www.iucnredlist.org/species/22693727/33574761,Pluvialis apricaria,LC,33574761,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693727,https://www.iucnredlist.org/species/22693727/33576310,Pluvialis apricaria,LC,33576310,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693727,https://www.iucnredlist.org/species/22693727/33577634,Pluvialis apricaria,LR/lc,33577634,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693727,https://www.iucnredlist.org/species/22693727/33579061,Pluvialis apricaria,LR/lc,33579061,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693727,https://www.iucnredlist.org/species/22693727/33580849,Pluvialis apricaria,LR/lc,33580849,2,system,Global,1
2009,FALSE,FALSE,FALSE,22693735,https://www.iucnredlist.org/species/22693735/33583067,Pluvialis fulva,LC,33583067,2,system,Global,1
1988,FALSE,FALSE,FALSE,22694086,https://www.iucnredlist.org/species/22694086/33584118,Pluvianus aegyptius,LR/lc,33584118,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693735,https://www.iucnredlist.org/species/22693735/33584442,Pluvialis fulva,LC,33584442,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693735,https://www.iucnredlist.org/species/22693735/33586339,Pluvialis fulva,LC,33586339,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693735,https://www.iucnredlist.org/species/22693735/33588109,Pluvialis fulva,LR/lc,33588109,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693735,https://www.iucnredlist.org/species/22693735/33589711,Pluvialis fulva,LR/lc,33589711,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693735,https://www.iucnredlist.org/species/22693735/33591820,Pluvialis fulva,LR/lc,33591820,2,system,Global,1
2009,FALSE,FALSE,FALSE,22693740,https://www.iucnredlist.org/species/22693740/33593769,Pluvialis dominica,LC,33593769,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696596,https://www.iucnredlist.org/species/22696596/33594574,Podiceps major,LC,33594574,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696596,https://www.iucnredlist.org/species/22696596/33595151,Podiceps major,LC,33595151,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693740,https://www.iucnredlist.org/species/22693740/33595541,Pluvialis dominica,LC,33595541,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696596,https://www.iucnredlist.org/species/22696596/33596275,Podiceps major,LC,33596275,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696596,https://www.iucnredlist.org/species/22696596/33596634,Podiceps major,LR/lc,33596634,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693740,https://www.iucnredlist.org/species/22693740/33596862,Pluvialis dominica,LC,33596862,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696596,https://www.iucnredlist.org/species/22696596/33597582,Podiceps major,LR/lc,33597582,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696596,https://www.iucnredlist.org/species/22696596/33597930,Podiceps major,LR/lc,33597930,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693740,https://www.iucnredlist.org/species/22693740/33598356,Pluvialis dominica,LR/lc,33598356,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696599,https://www.iucnredlist.org/species/22696599/33599149,Podiceps grisegena,LC,33599149,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693740,https://www.iucnredlist.org/species/22693740/33599962,Pluvialis dominica,LR/lc,33599962,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696599,https://www.iucnredlist.org/species/22696599/33600738,Podiceps grisegena,LC,33600738,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693740,https://www.iucnredlist.org/species/22693740/33601545,Pluvialis dominica,LR/lc,33601545,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696599,https://www.iucnredlist.org/species/22696599/33602317,Podiceps grisegena,LC,33602317,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696599,https://www.iucnredlist.org/species/22696599/33603140,Podiceps grisegena,LR/lc,33603140,2,system,Global,1
2009,FALSE,FALSE,FALSE,22693749,https://www.iucnredlist.org/species/22693749/33604162,Pluvialis squatarola,LC,33604162,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696599,https://www.iucnredlist.org/species/22696599/33604200,Podiceps grisegena,LR/lc,33604200,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696599,https://www.iucnredlist.org/species/22696599/33606510,Podiceps grisegena,LR/lc,33606510,2,system,Global,1
2011,FALSE,FALSE,FALSE,22693749,https://www.iucnredlist.org/species/22693749/33607649,Pluvialis squatarola,LC,33607649,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696602,https://www.iucnredlist.org/species/22696602/33609007,Podiceps cristatus,LC,33609007,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696602,https://www.iucnredlist.org/species/22696602/33610226,Podiceps cristatus,LC,33610226,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693749,https://www.iucnredlist.org/species/22693749/33611428,Pluvialis squatarola,LC,33611428,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696602,https://www.iucnredlist.org/species/22696602/33612935,Podiceps cristatus,LC,33612935,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696602,https://www.iucnredlist.org/species/22696602/33614307,Podiceps cristatus,LR/lc,33614307,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693749,https://www.iucnredlist.org/species/22693749/33615321,Pluvialis squatarola,LC,33615321,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696602,https://www.iucnredlist.org/species/22696602/33616962,Podiceps cristatus,LR/lc,33616962,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696602,https://www.iucnredlist.org/species/22696602/33618138,Podiceps cristatus,LR/lc,33618138,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693749,https://www.iucnredlist.org/species/22693749/33619155,Pluvialis squatarola,LR/lc,33619155,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696606,https://www.iucnredlist.org/species/22696606/33620638,Podiceps auritus,LC,33620638,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696606,https://www.iucnredlist.org/species/22696606/33621546,Podiceps auritus,LC,33621546,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693749,https://www.iucnredlist.org/species/22693749/33622416,Pluvialis squatarola,LR/lc,33622416,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696606,https://www.iucnredlist.org/species/22696606/33623987,Podiceps auritus,LC,33623987,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696606,https://www.iucnredlist.org/species/22696606/33624838,Podiceps auritus,LR/lc,33624838,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693749,https://www.iucnredlist.org/species/22693749/33625681,Pluvialis squatarola,LR/lc,33625681,2,system,Global,1
1994,FALSE,FALSE,FALSE,22696606,https://www.iucnredlist.org/species/22696606/33627267,Podiceps auritus,LR/lc,33627267,2,system,Global,1
2008,FALSE,FALSE,FALSE,22693570,https://www.iucnredlist.org/species/22693570/33627866,Pluvianellus socialis,NT,33627866,2,system,Global,1
2006,FALSE,FALSE,FALSE,22693570,https://www.iucnredlist.org/species/22693570/33628510,Pluvianellus socialis,NT,33628510,2,system,Global,1
1988,FALSE,FALSE,FALSE,22696606,https://www.iucnredlist.org/species/22696606/33628762,Podiceps auritus,LR/lc,33628762,2,system,Global,1
2004,FALSE,FALSE,FALSE,22693570,https://www.iucnredlist.org/species/22693570/33629543,Pluvianellus socialis,NT,33629543,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696628,https://www.iucnredlist.org/species/22696628/33629783,Podiceps gallardoi,EN,33629783,2,system,Global,1
2000,FALSE,FALSE,FALSE,22693570,https://www.iucnredlist.org/species/22693570/33630117,Pluvianellus socialis,LR/nt,33630117,2,system,Global,1
2009,FALSE,FALSE,FALSE,22696610,https://www.iucnredlist.org/species/22696610/33630355,Podiceps nigricollis,LC,33630355,2,system,Global,1
1994,FALSE,FALSE,FALSE,22693570,https://www.iucnredlist.org/species/22693570/33631299,Pluvianellus socialis,LR/nt,33631299,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696628,https://www.iucnredlist.org/species/22696628/33631528,Podiceps gallardoi,NT,33631528,2,system,Global,1
2007,FALSE,FALSE,FALSE,22696628,https://www.iucnredlist.org/species/22696628/33631811,Podiceps gallardoi,NT,33631811,2,system,Global,1
1988,FALSE,FALSE,FALSE,22693570,https://www.iucnredlist.org/species/22693570/33632086,Pluvianellus socialis,NT,33632086,2,system,Global,1
2008,FALSE,FALSE,FALSE,22696610,https://www.iucnredlist.org/species/22696610/33632313,Podiceps nigricollis,LC,33632313,2,system,Global,1
2009,FALSE,FALSE,FALSE,22694086,https://www.iucnredlist.org/species/22694086/33633251,Pluvianus aegyptius,LC,33633251,2,system,Global,1
2006,FALSE,FALSE,FALSE,22696628,https://www.iucnredlist.org/species/22696628/33633607,Podiceps gallardoi,NT,33633607,2,system,Global,1
2008,FALSE,FALSE,FALSE,22694086,https://www.iucnredlist.org/species/22694086/33633865,Pluvianus aegyptius,LC,33633865,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696628,https://www.iucnredlist.org/species/22696628/33633933,Podiceps gallardoi,NT,33633933,2,system,Global,1
2004,FALSE,FALSE,FALSE,22694086,https://www.iucnredlist.org/species/22694086/33634464,Pluvianus aegyptius,LC,33634464,2,system,Global,1
2000,FALSE,FALSE,FALSE,22696628,https://www.iucnredlist.org/species/22696628/33634799,Podiceps gallardoi,LR/nt,33634799,2,system,Global,1
2004,FALSE,FALSE,FALSE,22696610,https://www.iucnredlist.org/species/22696610/33635045,Podiceps nigricollis,LC,33635045,2,system,Global,1
