year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes,description
2016,TRUE,FALSE,FALSE,69738690,https://www.iucnredlist.org/species/69738690/115470521,Siganus puellus,LC,115470521,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69738727,https://www.iucnredlist.org/species/69738727/115470762,Siganus punctatissimus,LC,115470762,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69738738,https://www.iucnredlist.org/species/69738738/115470966,Siganus punctatus,LC,115470966,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69738881,https://www.iucnredlist.org/species/69738881/115471415,Siganus spinus,LC,115471415,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69738927,https://www.iucnredlist.org/species/69738927/115471770,Siganus uspi,NT,115471770,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69738933,https://www.iucnredlist.org/species/69738933/115471944,Siganus vulpinus,LC,115471944,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69738962,https://www.iucnredlist.org/species/69738962/115472510,Siganus woodlandi,LC,115472510,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69738986,https://www.iucnredlist.org/species/69738986/115472623,Sillago ciliata,LC,115472623,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69739558,https://www.iucnredlist.org/species/69739558/115472765,Trichonotus elegans,LC,115472765,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69739591,https://www.iucnredlist.org/species/69739591/115473038,Trichonotus filamentosus,LC,115473038,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69739648,https://www.iucnredlist.org/species/69739648/115473191,Trichonotus setiger,LC,115473191,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,69921147,https://www.iucnredlist.org/species/69921147/115473422,Acreichthys radiatus,LC,115473422,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010111,https://www.iucnredlist.org/species/70010111/115475058,Cantherhines fronticinctus,LC,115475058,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010234,https://www.iucnredlist.org/species/70010234/115475312,Cantherhines longicaudus,DD,115475312,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010260,https://www.iucnredlist.org/species/70010260/115475429,Cantherhines nukuhiva,DD,115475429,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010275,https://www.iucnredlist.org/species/70010275/115475527,Cantherhines pardalis,LC,115475527,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010402,https://www.iucnredlist.org/species/70010402/115476018,Cantherhines sandwichiensis,LC,115476018,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010437,https://www.iucnredlist.org/species/70010437/115476169,Cantherhines verecundus,LC,115476169,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010557,https://www.iucnredlist.org/species/70010557/115476297,Enigmacanthus filamentosus,DD,115476297,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010615,https://www.iucnredlist.org/species/70010615/115476410,Monacanthus chinensis,LC,115476410,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010872,https://www.iucnredlist.org/species/70010872/115477114,Paraluteres prionurus,LC,115477114,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70010999,https://www.iucnredlist.org/species/70010999/115477713,Pervagor alternans,LC,115477713,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70011018,https://www.iucnredlist.org/species/70011018/115477843,Pervagor aspricaudus,LC,115477843,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70011154,https://www.iucnredlist.org/species/70011154/115478388,Pervagor marginalis,DD,115478388,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70011534,https://www.iucnredlist.org/species/70011534/115479369,Rudarius minutus,LC,115479369,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,70011736,https://www.iucnredlist.org/species/70011736/115479777,Thamnaconus tessellatus,LC,115479777,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,72497402,https://www.iucnredlist.org/species/72497402/115479924,Mugil margaritae,DD,115479924,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,75318343,https://www.iucnredlist.org/species/75318343/115483941,Leiocephalus semilineatus,LC,115483941,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,75607290,https://www.iucnredlist.org/species/75607290/115492504,Antillotyphlops geotomus,NT,115492504,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,79800315,https://www.iucnredlist.org/species/79800315/115497870,Arotrolepis filicauda,LC,115497870,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,79800379,https://www.iucnredlist.org/species/79800379/115498002,Paramonacanthus lowei,LC,115498002,3,population_trend,,Unknown
2016,TRUE,FALSE,TRUE,80092456,https://www.iucnredlist.org/species/80092456/115502184,Kanaloa kahoolawensis,CR,115502184,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,87568608,https://www.iucnredlist.org/species/87568608/115513663,Stipecampus cristatus,LC,115513663,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,87568739,https://www.iucnredlist.org/species/87568739/115514038,Phyllopteryx dewysea,DD,115514038,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,88342975,https://www.iucnredlist.org/species/88342975/115514525,Stigmatopora macropterygia,LC,115514525,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,95882787,https://www.iucnredlist.org/species/95882787/115515609,Haliichthys taeniophorus,LC,115515609,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,96011200,https://www.iucnredlist.org/species/96011200/115515881,Pteropsaron longipinnis,LC,115515881,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,96018882,https://www.iucnredlist.org/species/96018882/115516007,Pteropsaron springeri,LC,115516007,3,population_trend,,Unknown
2016,TRUE,FALSE,FALSE,41366,https://www.iucnredlist.org/species/41366/115519360,Crocidura whitakeri,LC,115519360,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,197048,https://www.iucnredlist.org/species/197048/115519997,Planiliza persica,DD,115519997,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46083881,https://www.iucnredlist.org/species/46083881/115520652,Coryogalops monospilus,DD,115520652,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46085237,https://www.iucnredlist.org/species/46085237/115520878,Taenioides kentalleni,DD,115520878,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46087798,https://www.iucnredlist.org/species/46087798/115521077,Polydactylus persicus,LC,115521077,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46088833,https://www.iucnredlist.org/species/46088833/115521281,Xenisthmus balius,LC,115521281,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46096141,https://www.iucnredlist.org/species/46096141/115521530,Solea stanalandi,DD,115521530,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46096184,https://www.iucnredlist.org/species/46096184/115521779,Zebrias captivus,DD,115521779,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,46102792,https://www.iucnredlist.org/species/46102792/115522007,Paramonacanthus arabicus,LC,115522007,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,54007474,https://www.iucnredlist.org/species/54007474/115522407,Sillago arabica,LC,115522407,3,population_trend,,Unknown
2015,TRUE,FALSE,FALSE,56852351,https://www.iucnredlist.org/species/56852351/115522596,Sillago attenuata,LC,115522596,3,population_trend,,Unknown
2011,TRUE,FALSE,FALSE,194847,https://www.iucnredlist.org/species/194847/115522796,Ophidion rochei,DD,115522796,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114177681,https://www.iucnredlist.org/species/114177681/115532486,Parapterois macrura,LC,115532486,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114177913,https://www.iucnredlist.org/species/114177913/115546768,Pogonoscorpius sechellensis,DD,115546768,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,195049,https://www.iucnredlist.org/species/195049/115606278,Parona signata,LC,115606278,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,20434340,https://www.iucnredlist.org/species/20434340/115606283,Pseudocaranx georgianus,LC,115606283,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178035,https://www.iucnredlist.org/species/114178035/115620847,Rhinopias eschmeyeri,LC,115620847,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178081,https://www.iucnredlist.org/species/114178081/115629817,Scorpaenodes immaculatus,DD,115629817,3,population_trend,,Unknown
2020,TRUE,TRUE,FALSE,115696622,https://www.iucnredlist.org/species/115696622/115696628,Carcharhinus obsoletus,CR,115696628,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178119,https://www.iucnredlist.org/species/114178119/115716572,Scorpaenodes investigatoris,LC,115716572,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178151,https://www.iucnredlist.org/species/114178151/115724793,Scorpaenodes muciparus,LC,115724793,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178239,https://www.iucnredlist.org/species/114178239/115767416,Scorpaenodes tribulosus,DD,115767416,3,population_trend,,Unknown
2011,TRUE,FALSE,FALSE,162259,https://www.iucnredlist.org/species/162259/115830734,Convolvulus massonii,VU,115830734,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114173059,https://www.iucnredlist.org/species/114173059/115861132,Cociella somaliensis,LC,115861132,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,81909791,https://www.iucnredlist.org/species/81909791/115863134,Grammoplites vittatus,DD,115863134,3,population_trend,,Unknown
2011,TRUE,FALSE,FALSE,180556,https://www.iucnredlist.org/species/180556/115870315,Sinapidendron gymnocalyx,NT,115870315,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178331,https://www.iucnredlist.org/species/114178331/115874674,Scorpaenopsis cotticeps,LC,115874674,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,115945879,https://www.iucnredlist.org/species/115945879/115968141,Cynanchum freemani,EN,115968141,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178416,https://www.iucnredlist.org/species/114178416/115991639,Scorpaenopsis lactomaculata,LC,115991639,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178539,https://www.iucnredlist.org/species/114178539/115997802,Scorpaenopsis longispina,DD,115997802,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178601,https://www.iucnredlist.org/species/114178601/116033097,Scorpaenopsis rubrimarginata,DD,116033097,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,114157725,https://www.iucnredlist.org/species/114157725/116040961,Ungusurculus philippinensis,LC,116040961,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114176786,https://www.iucnredlist.org/species/114176786/116179178,Cottunculus spinosus,DD,116179178,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114177120,https://www.iucnredlist.org/species/114177120/116192793,Psychrolutes macrocephalus,LC,116192793,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114178726,https://www.iucnredlist.org/species/114178726/116202301,Sebastes capensis,LC,116202301,3,population_trend,,Unknown
2019,TRUE,FALSE,FALSE,114158419,https://www.iucnredlist.org/species/114158419/116247375,Callionymus umbrithorax,DD,116247375,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114179335,https://www.iucnredlist.org/species/114179335/116255078,Choridactylus natalensis,LC,116255078,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114179392,https://www.iucnredlist.org/species/114179392/116263212,Choridactylus striatus,DD,116263212,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114179475,https://www.iucnredlist.org/species/114179475/116265288,Inimicus filamentosus,LC,116265288,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114179950,https://www.iucnredlist.org/species/114179950/116339368,Minous longimanus,DD,116339368,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180108,https://www.iucnredlist.org/species/114180108/116392329,Trachicephalus uranoscopus,LC,116392329,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180377,https://www.iucnredlist.org/species/114180377/116423376,Ablabys binotatus,DD,116423376,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180416,https://www.iucnredlist.org/species/114180416/116427687,Coccotropsis gymnoderma,DD,116427687,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180444,https://www.iucnredlist.org/species/114180444/116430594,Ocosia ramaraoi,DD,116430594,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180459,https://www.iucnredlist.org/species/114180459/116571473,Paracentropogon longispinis,LC,116571473,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180492,https://www.iucnredlist.org/species/114180492/116589726,Pseudovespicula dracaena,DD,116589726,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,41719,https://www.iucnredlist.org/species/41719/116736644,Apristurus exsanguis,LC,116736644,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,41804,https://www.iucnredlist.org/species/41804/116737019,Etmopterus caudistigmus,LC,116737019,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,41809,https://www.iucnredlist.org/species/41809/116737093,Etmopterus pseudosqualiolus,LC,116737093,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,41814,https://www.iucnredlist.org/species/41814/116737164,Gollum attenuatus,LC,116737164,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,41845,https://www.iucnredlist.org/species/41845/116737374,Parmaturus macmillani,DD,116737374,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,41860,https://www.iucnredlist.org/species/41860/116737441,Squalus melanurus,DD,116737441,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,116863205,https://www.iucnredlist.org/species/116863205/116737518,Typhlonarke aysoni,LC,116737518,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,41870,https://www.iucnredlist.org/species/41870/116737571,Aulohalaelurus kanakorum,DD,116737571,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,44170,https://www.iucnredlist.org/species/44170/116737662,Bythaelurus dawsoni,LC,116737662,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,60091,https://www.iucnredlist.org/species/60091/116737734,Urolophus deforgesi,LC,116737734,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,60099,https://www.iucnredlist.org/species/60099/116737804,Urolophus neocaledoniensis,LC,116737804,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,60101,https://www.iucnredlist.org/species/60101/116737872,Urolophus papilio,LC,116737872,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161382,https://www.iucnredlist.org/species/161382/116737942,Bathyraja shuntovi,DD,116737942,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161414,https://www.iucnredlist.org/species/161414/116738066,Brochiraja leviveneta,DD,116738066,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161420,https://www.iucnredlist.org/species/161420/116738202,Brochiraja spinifera,DD,116738202,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161469,https://www.iucnredlist.org/species/161469/116738328,Squalus raoulensis,LC,116738328,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161500,https://www.iucnredlist.org/species/161500/116738460,Brochiraja microspinifera,DD,116738460,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161509,https://www.iucnredlist.org/species/161509/116738609,Dichichthys albimarginatus,LC,116738609,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161550,https://www.iucnredlist.org/species/161550/116738978,Brochiraja albilabiata,DD,116738978,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161552,https://www.iucnredlist.org/species/161552/116739120,Somniosus longus,DD,116739120,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161577,https://www.iucnredlist.org/species/161577/116739346,Arhynchobatis asperrimus,DD,116739346,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161602,https://www.iucnredlist.org/species/161602/116739483,Brochiraja asperula,DD,116739483,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161688,https://www.iucnredlist.org/species/161688/116739603,Brochiraja aenigma,DD,116739603,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161703,https://www.iucnredlist.org/species/161703/116739715,Squalus bucephalus,DD,116739715,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,161726,https://www.iucnredlist.org/species/161726/116740015,Parmaturus albipenis,LC,116740015,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,195421,https://www.iucnredlist.org/species/195421/116740136,Asymbolus galacticus,LC,116740136,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,195425,https://www.iucnredlist.org/species/195425/116740228,Galeus priapus,LC,116740228,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,195466,https://www.iucnredlist.org/species/195466/116740327,Notoraja lira,DD,116740327,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,195467,https://www.iucnredlist.org/species/195467/116740427,Notoraja sapphira,DD,116740427,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180533,https://www.iucnredlist.org/species/114180533/116754149,Richardsonichthys leucogaster,LC,116754149,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,114180644,https://www.iucnredlist.org/species/114180644/116758082,Snyderina guentheri,LC,116758082,3,population_trend,,Unknown
2017,TRUE,FALSE,FALSE,48342528,https://www.iucnredlist.org/species/48342528/116810931,Dactyloscopus elongatus,LC,116810931,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,116847578,https://www.iucnredlist.org/species/116847578/116849874,Neotrygon kuhlii,DD,116849874,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,116855477,https://www.iucnredlist.org/species/116855477/116855482,Taeniura lessoni,DD,116855482,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,116858686,https://www.iucnredlist.org/species/116858686/116858705,Scymnodon macracanthus,DD,116858705,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,116863615,https://www.iucnredlist.org/species/116863615/116863679,Bathyraja leucomelanos,LC,116863679,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,116863801,https://www.iucnredlist.org/species/116863801/116863826,Bathyraja pacifica,LC,116863826,3,population_trend,,Unknown
2018,TRUE,FALSE,FALSE,116864194,https://www.iucnredlist.org/species/116864194/116864308,Brochiraja heuresa,DD,116864308,3,population_trend,,Unknown
