iucn_sid,code,habitat,suitability,season,majorimportance,api_error,param_id
152832,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,NA,NA,NA
152832,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,NA,NA,NA
152832,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,NA,NA,NA
152833,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,Yes,NA,NA
152834,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,Yes,NA,NA
152835,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152836,4.4,Grassland - Temperate,Marginal,NA,NA,NA,NA
152836,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
152837,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152838,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152838,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152839,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152839,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes,NA,NA
152839,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152840,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152840,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152841,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152842,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152843,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152844,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,resident,Yes,NA,NA
152845,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152845,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152846,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152846,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152847,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152847,3.7,Shrubland - Subtropical/Tropical High Altitude,Marginal,resident,NA,NA,NA
152848,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152849,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152850,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152851,1.4,Forest - Temperate,Suitable,resident,Yes,NA,NA
152851,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152851,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152851,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
152852,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
152852,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152852,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes,NA,NA
152852,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152853,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152854,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,resident,Yes,NA,NA
152854,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152855,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152855,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152856,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
152857,1.5,Forest - Subtropical/Tropical Dry,Marginal,resident,NA,NA,NA
152857,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152858,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152859,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152859,8.1,Desert - Hot,Suitable,resident,Yes,NA,NA
152859,8.2,Desert - Temperate,Suitable,resident,Yes,NA,NA
152860,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152861,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152861,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152861,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152862,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152863,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,NA,Yes,NA,NA
152864,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152865,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152866,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152866,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152866,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
152867,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
152868,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152869,4.4,Grassland - Temperate,Suitable,NA,Yes,NA,NA
152869,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152870,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152871,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152871,4.4,Grassland - Temperate,Suitable,NA,Yes,NA,NA
152872,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152873,2.1,Savanna - Dry,Suitable,resident,Yes,NA,NA
152873,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152874,1.4,Forest - Temperate,Suitable,resident,Yes,NA,NA
152874,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152874,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152875,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,Yes,NA,NA
152876,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152876,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152877,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
152877,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152877,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152877,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152878,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152878,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152879,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152880,8.3,Desert - Cold,Suitable,NA,Yes,NA,NA
152881,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152882,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152883,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152884,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152885,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152885,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
152885,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
152885,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,Yes,NA,NA
152886,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152887,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152888,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152889,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,NA,NA,NA
152889,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152890,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152890,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,Yes,NA,NA
152891,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152892,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152892,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152893,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
152894,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152894,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,Yes,NA,NA
152895,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
152895,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
152896,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152897,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152898,3.4,Shrubland - Temperate,Suitable,NA,Yes,NA,NA
152898,3.5,Shrubland - Subtropical/Tropical Dry,NA,NA,NA,NA,NA
152899,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152900,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152900,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152901,1.4,Forest - Temperate,Suitable,resident,Yes,NA,NA
152901,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152902,3.4,Shrubland - Temperate,Suitable,resident,Yes,NA,NA
152903,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
152904,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152905,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152906,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,Yes,NA,NA
152906,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152907,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152908,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152908,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152909,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
152910,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152911,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
152911,2.1,Savanna - Dry,Suitable,resident,Yes,NA,NA
152911,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152912,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152913,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
152914,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
152914,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152914,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152914,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152915,1.4,Forest - Temperate,Suitable,resident,Yes,NA,NA
152915,3.4,Shrubland - Temperate,Suitable,resident,Yes,NA,NA
152916,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152916,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,Yes,NA,NA
152916,8.3,Desert - Cold,Suitable,NA,No,NA,NA
152917,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152917,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,resident,Yes,NA,NA
152918,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152919,4.4,Grassland - Temperate,Suitable,NA,Yes,NA,NA
152919,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152920,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152921,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152923,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152924,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152924,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152925,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,NA,NA,NA,NA
152925,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,NA,NA
152925,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152925,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA,NA,NA
152925,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152926,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes,NA,NA
152927,4.4,Grassland - Temperate,Suitable,NA,Yes,NA,NA
152928,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152929,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,resident,Yes,NA,NA
152929,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152930,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,resident,Yes,NA,NA
152931,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152931,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152932,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,resident,Yes,NA,NA
152932,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152933,2.1,Savanna - Dry,Suitable,NA,Yes,NA,NA
152934,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152934,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152935,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
152935,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152936,1.5,Forest - Subtropical/Tropical Dry,Unknown,NA,NA,NA,NA
152936,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
152937,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152938,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,Yes,NA,NA
152938,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,resident,Yes,NA,NA
152938,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152939,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152940,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
152940,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
152941,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152941,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152942,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,resident,Yes,NA,NA
152942,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,NA,NA,NA
152943,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152944,4.4,Grassland - Temperate,Suitable,resident,Yes,NA,NA
152944,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152945,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152946,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152947,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152948,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152948,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,Yes,NA,NA
152949,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152950,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,resident,Yes,NA,NA
152951,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,resident,Yes,NA,NA
152952,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152953,8.3,Desert - Cold,Suitable,resident,Yes,NA,NA
152954,1.5,Forest - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152954,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152954,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152955,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes,NA,NA
152956,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152957,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
152958,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152959,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,resident,Yes,NA,NA
152960,4.5,Grassland - Subtropical/Tropical Dry,Suitable,resident,Yes,NA,NA
152961,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
152961,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,resident,NA,NA,NA
152962,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,Yes,NA,NA
153093,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
153093,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
153107,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
153107,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
153464,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
153534,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,resident,Yes,NA,NA
153534,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,resident,Yes,NA,NA
153534,9.4,Marine Neritic - Subtidal Sandy,Suitable,resident,Yes,NA,NA
153534,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,resident,Yes,NA,NA
153534,9.9,Marine Neritic - Seagrass (Submerged),Suitable,resident,Yes,NA,NA
153535,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,NA,NA,NA
153535,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,NA,NA
153535,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,NA,NA
153535,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,NA,NA
153538,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,Yes,NA,NA
153538,12.6,Marine Intertidal - Tidepools,Suitable,NA,Yes,NA,NA
153538,9.1,Marine Neritic - Estuaries,Suitable,NA,Yes,NA,NA
153538,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,Yes,NA,NA
153538,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,Yes,NA,NA
153538,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,Yes,NA,NA
153538,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,Yes,NA,NA
153567,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,NA,NA
153567,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
153567,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
153567,14.5,Artificial/Terrestrial - Urban Areas,Suitable,NA,NA,NA,NA
153567,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,NA,NA,NA,NA
153567,15.5,Artificial/Aquatic - Excavations (open),Suitable,NA,NA,NA,NA
153567,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,NA,NA,NA,NA
153567,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,NA,NA,NA
153567,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
153568,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
153568,14.1,Artificial/Terrestrial - Arable Land,Marginal,NA,NA,NA,NA
153568,14.2,Artificial/Terrestrial - Pastureland,Suitable,NA,NA,NA,NA
153568,14.3,Artificial/Terrestrial - Plantations,Marginal,NA,NA,NA,NA
153568,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,NA,NA,NA,NA
153568,14.5,Artificial/Terrestrial - Urban Areas,Unknown,NA,NA,NA,NA
153568,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,NA,NA,NA,NA
153568,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,NA,NA,NA,NA
153568,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,NA,NA,NA,NA
153568,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,NA,NA,NA,NA
153568,3.4,Shrubland - Temperate,Suitable,NA,NA,NA,NA
153568,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,NA,NA,NA
153568,4.4,Grassland - Temperate,Suitable,NA,NA,NA,NA
153568,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
153568,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,NA,NA,NA
153568,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,NA,NA
153568,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
153568,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
153568,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,NA,NA,NA,NA
153568,8.1,Desert - Hot,Marginal,NA,NA,NA,NA
153569,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,NA,NA,NA
153569,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA,NA,NA
153569,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,NA,NA,NA,NA
153569,14.5,Artificial/Terrestrial - Urban Areas,Suitable,NA,NA,NA,NA
153569,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,NA,NA,NA,NA
153569,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,NA,NA,NA,NA
153569,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,NA,NA,NA,NA
153569,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
153569,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
153570,14.1,Artificial/Terrestrial - Arable Land,Unknown,NA,NA,NA,NA
153570,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,NA,NA,NA,NA
153570,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
153570,4.5,Grassland - Subtropical/Tropical Dry,Suitable,NA,NA,NA,NA
153570,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
153570,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,NA,NA,NA
153570,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,NA,NA,NA,NA
153571,1.4,Forest - Temperate,Unknown,NA,NA,NA,NA
153571,14.2,Artificial/Terrestrial - Pastureland,Unknown,NA,NA,NA,NA
153571,14.3,Artificial/Terrestrial - Plantations,Unknown,NA,NA,NA,NA
153571,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,NA,NA,NA,NA
153571,14.5,Artificial/Terrestrial - Urban Areas,Unknown,NA,NA,NA,NA
153571,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Unknown,NA,NA,NA,NA
153571,15.2,Artificial/Aquatic - Ponds (below 8ha),Unknown,NA,NA,NA,NA
153571,15.5,Artificial/Aquatic - Excavations (open),Unknown,NA,NA,NA,NA
153571,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Unknown,NA,NA,NA,NA
153571,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Unknown,NA,NA,NA,NA
153571,3.4,Shrubland - Temperate,Unknown,NA,NA,NA,NA
153571,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Unknown,NA,NA,NA,NA
153571,4.4,Grassland - Temperate,Unknown,NA,NA,NA,NA
153571,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,NA,NA,NA,NA
153571,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Unknown,NA,NA,NA,NA
153571,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Unknown,NA,NA,NA,NA
153571,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,NA,NA,NA,NA
153601,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA,NA,NA
153601,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,NA,NA
153601,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,NA,NA,NA,NA
153602,1.4,Forest - Temperate,Suitable,NA,NA,NA,NA
153602,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,NA,NA,NA,NA
