iucn_sid,pop_trend,iucn_version,iucn_rgn
7861,Decreasing,2025-1,global
7862,Decreasing,2025-1,global
14050,Decreasing,2025-1,global
21856,Decreasing,2025-1,global
21859,Decreasing,2025-1,global
39303,Decreasing,2025-1,global
44681,Decreasing,2025-1,global
44682,Decreasing,2025-1,global
44683,Decreasing,2025-1,global
64400,Decreasing,2025-1,global
64410,Decreasing,2025-1,global
132724,Decreasing,2025-1,global
132806,Decreasing,2025-1,global
154853,Decreasing,2025-1,global
154875,Decreasing,2025-1,global
170314,Decreasing,2025-1,global
170335,Decreasing,2025-1,global
202632,Decreasing,2025-1,global
46108252,Decreasing,2025-1,global
154734,Decreasing,2025-1,global
47728610,Decreasing,2025-1,global
48342385,Decreasing,2025-1,global
46104077,Decreasing,2025-1,global
48342183,Decreasing,2025-1,global
161691,Decreasing,2025-1,europe
161696,Decreasing,2025-1,europe
41801,Decreasing,2025-1,europe
91209505,Decreasing,2025-1,europe
63131,Decreasing,2025-1,europe
161397,Decreasing,2025-1,europe
11200,Decreasing,2025-1,europe
60213,Decreasing,2025-1,europe
63149,Decreasing,2025-1,europe
39374,Decreasing,2025-1,europe
161485,Decreasing,2025-1,europe
63141,Decreasing,2025-1,europe
161484,Decreasing,2025-1,europe
41747,Decreasing,2025-1,europe
39381,Decreasing,2025-1,europe
39385,Decreasing,2025-1,europe
39388,Decreasing,2025-1,europe
63153,Decreasing,2025-1,europe
161453,Decreasing,2025-1,europe
39339,Decreasing,2025-1,europe
39352,Decreasing,2025-1,europe
161461,Decreasing,2025-1,global
161461,Decreasing,2025-1,europe
161464,Decreasing,2025-1,global
161464,Decreasing,2025-1,europe
161463,Decreasing,2025-1,europe
161459,Decreasing,2025-1,global
161459,Decreasing,2025-1,europe
39358,Decreasing,2025-1,europe
60127,Decreasing,2025-1,europe
3853,Decreasing,2025-1,europe
3854,Decreasing,2025-1,europe
6229,Decreasing,2025-1,europe
3855,Decreasing,2025-1,europe
41876,Decreasing,2025-1,europe
18584848,Decreasing,2025-1,europe
61408,Decreasing,2025-1,europe
61405,Decreasing,2025-1,global
61405,Decreasing,2025-1,europe
61405,Decreasing,2025-1,mediterranean
41871,Decreasing,2025-1,europe
18175,Decreasing,2025-1,europe
61418,Decreasing,2025-1,europe
61417,Decreasing,2025-1,europe
161569,Decreasing,2025-1,europe
195077,Decreasing,2025-1,global
49186498,Decreasing,2025-1,global
46104933,Decreasing,2025-1,global
49188717,Decreasing,2025-1,global
49184328,Decreasing,2025-1,global
195073,Decreasing,2025-1,global
49145403,Decreasing,2025-1,global
49145334,Decreasing,2025-1,global
49188068,Decreasing,2025-1,global
49145114,Decreasing,2025-1,global
49182559,Decreasing,2025-1,global
49145628,Decreasing,2025-1,global
161463,Decreasing,2025-1,global
4160,Decreasing,2025-1,global
13252,Decreasing,2025-1,global
41754,Decreasing,2025-1,global
41759,Decreasing,2025-1,global
198920,Decreasing,2025-1,global
50010570,Decreasing,2025-1,mediterranean
50010585,Decreasing,2025-1,mediterranean
50011764,Decreasing,2025-1,mediterranean
50012256,Decreasing,2025-1,mediterranean
50012182,Decreasing,2025-1,mediterranean
50012186,Decreasing,2025-1,mediterranean
50012178,Decreasing,2025-1,mediterranean
50012180,Decreasing,2025-1,mediterranean
50012188,Decreasing,2025-1,mediterranean
8262,Decreasing,2025-1,mediterranean
50014335,Decreasing,2025-1,mediterranean
50902670,Decreasing,2025-1,mediterranean
50902707,Decreasing,2025-1,mediterranean
50902733,Decreasing,2025-1,mediterranean
50902681,Decreasing,2025-1,mediterranean
133142,Decreasing,2025-1,mediterranean
50149087,Decreasing,2025-1,mediterranean
195215,Decreasing,2025-1,mediterranean
50160903,Decreasing,2025-1,mediterranean
50148695,Decreasing,2025-1,global
50148695,Decreasing,2025-1,europe
50148695,Decreasing,2025-1,mediterranean
50013368,Decreasing,2025-1,mediterranean
50016125,Decreasing,2025-1,global
50016125,Decreasing,2025-1,europe
50016125,Decreasing,2025-1,mediterranean
50015694,Decreasing,2025-1,mediterranean
50015525,Decreasing,2025-1,mediterranean
50015704,Decreasing,2025-1,mediterranean
10056,Decreasing,2025-1,global
10070,Decreasing,2025-1,global
10072,Decreasing,2025-1,global
107259870,Decreasing,2025-1,global
107261083,Decreasing,2025-1,global
40802,Decreasing,2025-1,global
41005,Decreasing,2025-1,global
41007,Decreasing,2025-1,global
41010,Decreasing,2025-1,global
195100,Decreasing,2025-1,global
195220,Decreasing,2025-1,mediterranean
132759,Decreasing,2025-1,persian_gulf
132826,Decreasing,2025-1,persian_gulf
44674,Decreasing,2025-1,persian_gulf
46085892,Decreasing,2025-1,persian_gulf
46086124,Decreasing,2025-1,persian_gulf
190705,Decreasing,2025-1,persian_gulf
197045,Decreasing,2025-1,persian_gulf
46087646,Decreasing,2025-1,persian_gulf
49187711,Decreasing,2025-1,persian_gulf
170316,Decreasing,2025-1,persian_gulf
166855,Decreasing,2025-1,persian_gulf
1847,Decreasing,2025-1,global
16238,Decreasing,2025-1,global
16781,Decreasing,2025-1,global
18175,Decreasing,2025-1,global
39375,Decreasing,2025-1,global
39389,Decreasing,2025-1,global
39393,Decreasing,2025-1,global
18584848,Decreasing,2025-1,global
59034974,Decreasing,2025-1,global
155030,Decreasing,2025-1,europe
155068636,Decreasing,2025-1,global
198765,Decreasing,2025-1,europe
50015832,Decreasing,2025-1,mediterranean
65476961,Decreasing,2025-1,mediterranean
2058,Decreasing,2025-1,global
19855,Decreasing,2025-1,global
155165,Decreasing,2025-1,global
65364818,Decreasing,2025-1,global
65365899,Decreasing,2025-1,global
17096,Decreasing,2025-1,global
20314,Decreasing,2025-1,global
20315,Decreasing,2025-1,global
65372876,Decreasing,2025-1,global
65374110,Decreasing,2025-1,global
154629,Decreasing,2025-1,global
65367574,Decreasing,2025-1,global
20437783,Decreasing,2025-1,global
20431513,Decreasing,2025-1,global
20433018,Decreasing,2025-1,global
64409,Decreasing,2025-1,europe
68309114,Decreasing,2025-1,global
68309114,Decreasing,2025-1,caribbean
68309149,Decreasing,2025-1,global
68309149,Decreasing,2025-1,caribbean
68326872,Decreasing,2025-1,global
84784918,Decreasing,2025-1,global
161597,Decreasing,2025-1,global
39335,Decreasing,2025-1,global
40797,Decreasing,2025-1,global
70680197,Decreasing,2025-1,global
41738,Decreasing,2025-1,global
41740,Decreasing,2025-1,global
46864,Decreasing,2025-1,global
42706,Decreasing,2025-1,global
42707,Decreasing,2025-1,global
60187,Decreasing,2025-1,global
41797,Decreasing,2025-1,global
161637,Decreasing,2025-1,global
161329,Decreasing,2025-1,global
195446,Decreasing,2025-1,global
41810,Decreasing,2025-1,global
104061138,Decreasing,2025-1,global
42712,Decreasing,2025-1,global
39379,Decreasing,2025-1,global
152781341,Decreasing,2025-1,global
60124,Decreasing,2025-1,global
39390,Decreasing,2025-1,global
46865,Decreasing,2025-1,global
41850,Decreasing,2025-1,global
41853,Decreasing,2025-1,global
161496,Decreasing,2025-1,global
161360,Decreasing,2025-1,global
158617,Decreasing,2025-1,global
42727,Decreasing,2025-1,global
161404,Decreasing,2025-1,global
42726,Decreasing,2025-1,global
42729,Decreasing,2025-1,global
60085,Decreasing,2025-1,global
60088,Decreasing,2025-1,global
42730,Decreasing,2025-1,global
60100,Decreasing,2025-1,global
60104,Decreasing,2025-1,global
60105,Decreasing,2025-1,global
64442,Decreasing,2025-1,global
187495,Decreasing,2025-1,europe
178851,Decreasing,2025-1,global
69592071,Decreasing,2025-1,global
194303,Decreasing,2025-1,gulf_of mexico
16421352,Decreasing,2025-1,gulf_of mexico
132806,Decreasing,2025-1,gulf_of mexico
39303,Decreasing,2025-1,gulf_of mexico
132819,Decreasing,2025-1,gulf_of mexico
132770,Decreasing,2025-1,gulf_of mexico
44681,Decreasing,2025-1,gulf_of mexico
7862,Decreasing,2025-1,gulf_of mexico
64400,Decreasing,2025-1,gulf_of mexico
7860,Decreasing,2025-1,gulf_of mexico
7861,Decreasing,2025-1,gulf_of mexico
132724,Decreasing,2025-1,gulf_of mexico
64410,Decreasing,2025-1,gulf_of mexico
14050,Decreasing,2025-1,gulf_of mexico
44683,Decreasing,2025-1,gulf_of mexico
11130,Decreasing,2025-1,gulf_of mexico
19950,Decreasing,2025-1,gulf_of mexico
46108252,Decreasing,2025-1,gulf_of mexico
10066,Decreasing,2025-1,gulf_of mexico
191823,Decreasing,2025-1,gulf_of mexico
154853,Decreasing,2025-1,gulf_of mexico
70680908,Decreasing,2025-1,global
70688138,Decreasing,2025-1,global
41745,Decreasing,2025-1,europe
39386,Decreasing,2025-1,europe
75143569,Decreasing,2025-1,global
166442,Decreasing,2025-1,persian_gulf
75556671,Decreasing,2025-1,global
170314,Decreasing,2025-1,gulf_of mexico
21860,Decreasing,2025-1,gulf_of mexico
21856,Decreasing,2025-1,gulf_of mexico
21857,Decreasing,2025-1,gulf_of mexico
21859,Decreasing,2025-1,gulf_of mexico
170322,Decreasing,2025-1,gulf_of mexico
154649,Decreasing,2025-1,gulf_of mexico
190422,Decreasing,2025-1,gulf_of mexico
2539,Decreasing,2025-1,gulf_of mexico
16449654,Decreasing,2025-1,gulf_of mexico
16449708,Decreasing,2025-1,gulf_of mexico
78749198,Decreasing,2025-1,global
78763727,Decreasing,2025-1,global
78764186,Decreasing,2025-1,global
78764384,Decreasing,2025-1,global
78768961,Decreasing,2025-1,global
78768975,Decreasing,2025-1,global
78769674,Decreasing,2025-1,global
78769692,Decreasing,2025-1,global
78769871,Decreasing,2025-1,global
78771094,Decreasing,2025-1,global
78771579,Decreasing,2025-1,global
78771583,Decreasing,2025-1,global
78771696,Decreasing,2025-1,global
78772221,Decreasing,2025-1,global
78772302,Decreasing,2025-1,global
61743,Decreasing,2025-1,global
41880,Decreasing,2025-1,global
185869,Decreasing,2025-1,gulf_of mexico
16545046,Decreasing,2025-1,gulf_of mexico
79802677,Decreasing,2025-1,global
202632,Decreasing,2025-1,gulf_of mexico
11987,Decreasing,2025-1,global
195076,Decreasing,2025-1,gulf_of mexico
190279,Decreasing,2025-1,gulf_of mexico
198643,Decreasing,2025-1,gulf_of mexico
193736,Decreasing,2025-1,gulf_of mexico
60152,Decreasing,2025-1,global
60127,Decreasing,2025-1,mediterranean
18584848,Decreasing,2025-1,mediterranean
82031667,Decreasing,2025-1,global
82304194,Decreasing,2025-1,global
162912433,Decreasing,2025-1,global
162915452,Decreasing,2025-1,global
194365,Decreasing,2025-1,gulf_of mexico
190481,Decreasing,2025-1,gulf_of mexico
83457578,Decreasing,2025-1,global
190206,Decreasing,2025-1,gulf_of mexico
190295,Decreasing,2025-1,gulf_of mexico
190132,Decreasing,2025-1,gulf_of mexico
12416,Decreasing,2025-1,gulf_of mexico
155152,Decreasing,2025-1,gulf_of mexico
12417,Decreasing,2025-1,gulf_of mexico
190221,Decreasing,2025-1,gulf_of mexico
194344,Decreasing,2025-1,gulf_of mexico
194406,Decreasing,2025-1,gulf_of mexico
194341,Decreasing,2025-1,gulf_of mexico
190138,Decreasing,2025-1,gulf_of mexico
22680465,Decreasing,2025-1,global
22680313,Decreasing,2025-1,global
195076,Decreasing,2025-1,global
16759101,Decreasing,2025-1,global
16759101,Decreasing,2025-1,caribbean
191311,Decreasing,2025-1,global
191311,Decreasing,2025-1,caribbean
191311,Decreasing,2025-1,gulf_of mexico
22693468,Decreasing,2025-1,global
22693264,Decreasing,2025-1,global
22693216,Decreasing,2025-1,global
87518842,Decreasing,2025-1,global
23148,Decreasing,2025-1,europe
23148,Decreasing,2025-1,gulf_of mexico
22721043,Decreasing,2025-1,global
22692907,Decreasing,2025-1,global
18175,Decreasing,2025-1,mediterranean
41801,Decreasing,2025-1,mediterranean
41006,Decreasing,2025-1,mediterranean
10069,Decreasing,2025-1,mediterranean
198765,Decreasing,2025-1,mediterranean
22680214,Decreasing,2025-1,global
22680306,Decreasing,2025-1,global
22683227,Decreasing,2025-1,global
22692476,Decreasing,2025-1,global
22692521,Decreasing,2025-1,global
22692687,Decreasing,2025-1,global
22693195,Decreasing,2025-1,global
22693351,Decreasing,2025-1,global
22693383,Decreasing,2025-1,global
22693767,Decreasing,2025-1,global
22693774,Decreasing,2025-1,global
22693883,Decreasing,2025-1,global
22694256,Decreasing,2025-1,global
22695091,Decreasing,2025-1,global
22695368,Decreasing,2025-1,global
22696977,Decreasing,2025-1,global
22697012,Decreasing,2025-1,global
22697317,Decreasing,2025-1,global
22697648,Decreasing,2025-1,global
22697654,Decreasing,2025-1,global
22697702,Decreasing,2025-1,global
103670928,Decreasing,2025-1,global
22717424,Decreasing,2025-1,global
22724332,Decreasing,2025-1,global
22728596,Decreasing,2025-1,global
22728621,Decreasing,2025-1,global
22712152,Decreasing,2025-1,global
62154828,Decreasing,2025-1,global
62169677,Decreasing,2025-1,global
22680178,Decreasing,2025-1,global
12305,Decreasing,2025-1,global
62256,Decreasing,2025-1,global
168000,Decreasing,2025-1,global
168000,Decreasing,2025-1,pan-africa
193736,Decreasing,2025-1,global
2539,Decreasing,2025-1,global
190422,Decreasing,2025-1,global
21860,Decreasing,2025-1,europe
63141,Decreasing,2025-1,mediterranean
161463,Decreasing,2025-1,mediterranean
161453,Decreasing,2025-1,mediterranean
98891120,Decreasing,2025-1,global
39774,Decreasing,2025-1,global
132722,Decreasing,2025-1,global
43974,Decreasing,2025-1,global
44677,Decreasing,2025-1,global
44678,Decreasing,2025-1,global
44684,Decreasing,2025-1,global
64401,Decreasing,2025-1,global
7858,Decreasing,2025-1,global
14049,Decreasing,2025-1,global
14053,Decreasing,2025-1,global
7859,Decreasing,2025-1,global
44673,Decreasing,2025-1,global
118359431,Decreasing,2025-1,global
132765,Decreasing,2025-1,global
132723,Decreasing,2025-1,global
61339,Decreasing,2025-1,global
132792,Decreasing,2025-1,global
195292,Decreasing,2025-1,global
132730,Decreasing,2025-1,global
132795,Decreasing,2025-1,global
132807,Decreasing,2025-1,global
132811,Decreasing,2025-1,global
132810,Decreasing,2025-1,global
135381188,Decreasing,2025-1,global
39332,Decreasing,2025-1,mediterranean
135548,Decreasing,2025-1,global
907,Decreasing,2025-1,global
135491,Decreasing,2025-1,global
39399,Decreasing,2025-1,mediterranean
103933123,Decreasing,2025-1,global
60171,Decreasing,2025-1,global
104005557,Decreasing,2025-1,global
104007203,Decreasing,2025-1,global
104019954,Decreasing,2025-1,global
104021731,Decreasing,2025-1,global
104021947,Decreasing,2025-1,global
104025473,Decreasing,2025-1,global
104050689,Decreasing,2025-1,global
104071039,Decreasing,2025-1,global
104085094,Decreasing,2025-1,global
104087812,Decreasing,2025-1,global
104110247,Decreasing,2025-1,global
60148,Decreasing,2025-1,global
161533,Decreasing,2025-1,global
181244884,Decreasing,2025-1,global
44592,Decreasing,2025-1,global
45925,Decreasing,2025-1,global
104166970,Decreasing,2025-1,global
60151,Decreasing,2025-1,global
60153,Decreasing,2025-1,global
161495,Decreasing,2025-1,global
39414,Decreasing,2025-1,global
104179262,Decreasing,2025-1,global
104180270,Decreasing,2025-1,global
104188627,Decreasing,2025-1,global
195320,Decreasing,2025-1,global
104306073,Decreasing,2025-1,global
104306247,Decreasing,2025-1,global
39371,Decreasing,2025-1,global
39371,Decreasing,2025-1,arabian_sea
60131,Decreasing,2025-1,global
60131,Decreasing,2025-1,arabian_sea
60172,Decreasing,2025-1,global
60172,Decreasing,2025-1,arabian_sea
161426,Decreasing,2025-1,global
161426,Decreasing,2025-1,arabian_sea
161447,Decreasing,2025-1,global
161447,Decreasing,2025-1,arabian_sea
161476,Decreasing,2025-1,global
161476,Decreasing,2025-1,arabian_sea
161488,Decreasing,2025-1,global
161488,Decreasing,2025-1,arabian_sea
161728,Decreasing,2025-1,global
70682503,Decreasing,2025-1,global
70682503,Decreasing,2025-1,arabian_sea
104023514,Decreasing,2025-1,global
104023514,Decreasing,2025-1,arabian_sea
107604987,Decreasing,2025-1,global
107604987,Decreasing,2025-1,arabian_sea
110462086,Decreasing,2025-1,global
133133,Decreasing,2025-1,global
50013405,Decreasing,2025-1,mediterranean
22693836,Decreasing,2025-1,global
104176764,Decreasing,2025-1,global
104176764,Decreasing,2025-1,arabian_sea
22693949,Decreasing,2025-1,global
22693158,Decreasing,2025-1,global
22693150,Decreasing,2025-1,global
22680683,Decreasing,2025-1,global
22680157,Decreasing,2025-1,global
50012660,Decreasing,2025-1,global
50012660,Decreasing,2025-1,mediterranean
112949827,Decreasing,2025-1,global
44996,Decreasing,2025-1,global
161638,Decreasing,2025-1,global
114823717,Decreasing,2025-1,global
114828525,Decreasing,2025-1,global
114842931,Decreasing,2025-1,global
6814,Decreasing,2025-1,global
154649,Decreasing,2025-1,global
154705,Decreasing,2025-1,global
154732,Decreasing,2025-1,global
154802,Decreasing,2025-1,global
154870,Decreasing,2025-1,global
154883,Decreasing,2025-1,global
154900,Decreasing,2025-1,global
154914,Decreasing,2025-1,global
154937,Decreasing,2025-1,global
154983,Decreasing,2025-1,global
155043,Decreasing,2025-1,global
155085,Decreasing,2025-1,global
155089,Decreasing,2025-1,global
155164,Decreasing,2025-1,global
155316,Decreasing,2025-1,global
190279,Decreasing,2025-1,global
190481,Decreasing,2025-1,global
194365,Decreasing,2025-1,global
19922589,Decreasing,2025-1,global
65363378,Decreasing,2025-1,global
65363711,Decreasing,2025-1,global
65363860,Decreasing,2025-1,global
65363869,Decreasing,2025-1,global
65364147,Decreasing,2025-1,global
65364515,Decreasing,2025-1,global
65364553,Decreasing,2025-1,global
65364789,Decreasing,2025-1,global
65364931,Decreasing,2025-1,global
65365012,Decreasing,2025-1,global
65365054,Decreasing,2025-1,global
65365090,Decreasing,2025-1,global
65365100,Decreasing,2025-1,global
65365681,Decreasing,2025-1,global
65365759,Decreasing,2025-1,global
65366458,Decreasing,2025-1,global
65366672,Decreasing,2025-1,global
65367364,Decreasing,2025-1,global
65367783,Decreasing,2025-1,global
65369161,Decreasing,2025-1,global
65370525,Decreasing,2025-1,global
65370744,Decreasing,2025-1,global
